"","origin","destination","distance","population_origin","gdp_origin","population_destination","gdp_destination","trade","x_jj","trade_sum_destination"
"23454","GEO","TON",15709.756719294,4.7200608253479,3057.45361328125,0.100189998745918,147.332382202148,0,64.8084049726444,82.523977229504
"23455","GRC","TON",17386.7222272781,10.9174995422363,114600.9765625,0.100189998745918,147.332382202148,0,64.8084049726444,82.523977229504
"23456","GUY","TON",13074.1380488953,0.743682980537415,712.667907714844,0.100189998745918,147.332382202148,0,64.8084049726444,82.523977229504
"23457","HKG","TON",9064.10368708496,6.66499996185303,168753.9375,0.100189998745918,147.332382202148,0.288462005112173,64.8084049726444,82.523977229504
"23458","HUN","TON",16809.9820834892,10.2109708786011,47958.18359375,0.100189998745918,147.332382202148,0,64.8084049726444,82.523977229504
"23459","IDN","TON",8441.12393495827,206.264999389648,165020.53125,0.100189998745918,147.332382202148,0.974300017266711,64.8084049726444,82.523977229504
"23460","IND","TON",12622.9870117317,1015.92297363281,460195.40625,0.100189998745918,147.332382202148,0.302500005360957,64.8084049726444,82.523977229504
"23461","IRL","TON",16295.6155872017,3.80539989471436,96166.390625,0.100189998745918,147.332382202148,0.0179300003177585,64.8084049726444,82.523977229504
"23462","IRN","TON",15227.6735383125,63.6640014648438,101286.515625,0.100189998745918,147.332382202148,0,64.8084049726444,82.523977229504
"23463","IRQ","TON",15870.2018985153,22.6760005950928,25857.10546875,0.100189998745918,147.332382202148,0,64.8084049726444,82.523977229504
"23464","ISR","TON",16809.9978852554,6.28900003433228,115487.2109375,0.100189998745918,147.332382202148,0,64.8084049726444,82.523977229504
"23465","ITA","TON",17496.2490695358,56.948600769043,1097344.125,0.100189998745918,147.332382202148,0.0697400012359442,64.8084049726444,82.523977229504
"23466","JAM","TON",11522.6322682735,2.5893886089325,8027.2646484375,0.100189998745918,147.332382202148,0,64.8084049726444,82.523977229504
"23467","JPN","TON",8031.39559876556,126.870002746582,4649615,0.100189998745918,147.332382202148,12.5232802219397,64.8084049726444,82.523977229504
"23468","KAZ","TON",13426.2998409828,14.8835887908936,18291.990234375,0.100189998745918,147.332382202148,0,64.8084049726444,82.523977229504
"23469","KGZ","TON",13235.8107280701,4.91529989242554,1369.69189453125,0.100189998745918,147.332382202148,0,64.8084049726444,82.523977229504
"23470","KIR","TON",2766.14453584182,0.0907000005245209,49.0195960998535,0.100189998745918,147.332382202148,0,64.8084049726444,82.523977229504
"23471","KOR","TON",8793.32178518448,47.0081100463867,511657.53125,0.100189998745918,147.332382202148,0.480374408513277,64.8084049726444,82.523977229504
"23472","KWT","TON",15615.9948215652,2.19000005722046,37718.01171875,0.100189998745918,147.332382202148,0,64.8084049726444,82.523977229504
"23473","LBN","TON",16693.4668917105,3.77228307723999,16821.890625,0.100189998745918,147.332382202148,0,64.8084049726444,82.523977229504
"23474","LKA","TON",11848.4935099861,19.3589992523193,16331.8740234375,0.100189998745918,147.332382202148,0,64.8084049726444,82.523977229504
"23475","LTU","TON",15889.1052064148,3.49952745437622,11418.42578125,0.100189998745918,147.332382202148,0,64.8084049726444,82.523977229504
"23476","LVA","TON",15720.6213728256,2.37199997901917,7833.068359375,0.100189998745918,147.332382202148,0,64.8084049726444,82.523977229504
"23477","MAC","TON",9112.7939453125,0.443536996841431,5876.24658203125,0.100189998745918,147.332382202148,0,64.8084049726444,82.523977229504
"23478","MDA","TON",16400.2782234589,4.14543676376343,1288.42016601562,0.100189998745918,147.332382202148,0,64.8084049726444,82.523977229504
"23479","MDG","TON",13608.0128223816,16.1950645446777,3877.5751953125,0.100189998745918,147.332382202148,0,64.8084049726444,82.523977229504
"23480","MDV","TON",12410.0729825371,0.290208995342255,624.333068847656,0.100189998745918,147.332382202148,0,64.8084049726444,82.523977229504
"23481","MEX","TON",9318.19693483963,97.9660034179688,581426.4375,0.100189998745918,147.332382202148,0,64.8084049726444,82.523977229504
"23482","MLT","TON",18113.3193846924,0.389999985694885,3873.34545898438,0.100189998745918,147.332382202148,0,64.8084049726444,82.523977229504
"23483","MUS","TON",12715.2512040627,1.18687295913696,4469.3251953125,0.100189998745918,147.332382202148,0,64.8084049726444,82.523977229504
"23484","MWI","TON",14962.8881427101,11.5124540328979,1743.50659179688,0.100189998745918,147.332382202148,0,64.8084049726444,82.523977229504
"23485","MYS","TON",9223.64612748718,22.997184753418,90319.7421875,0.100189998745918,147.332382202148,0.272537104829949,64.8084049726444,82.523977229504
"23486","NCL","TON",1945.95715387783,0.213220342993736,2682.34692382812,0.100189998745918,147.332382202148,0.00540481709578509,64.8084049726444,82.523977229504
"23487","NLD","TON",16548.4747010544,15.9254312515259,386510.5,0.100189998745918,147.332382202148,0.0497200008811463,64.8084049726444,82.523977229504
"23488","NOR","TON",15596.2965878296,4.49100017547607,166906.203125,0.100189998745918,147.332382202148,0.00533851009460999,64.8084049726444,82.523977229504
"23489","NZL","TON",2311.64882842808,3.85780000686646,52674.34375,0.100189998745918,147.332382202148,19.8424603516515,64.8084049726444,82.523977229504
"23490","PAK","TON",13414.0787586834,138.080001831055,73320.828125,0.100189998745918,147.332382202148,0,64.8084049726444,82.523977229504
"23491","PAN","TON",10870.5516114811,2.94994807243347,11620.5,0.100189998745918,147.332382202148,0,64.8084049726444,82.523977229504
"23492","PER","TON",10433.432767548,25.9521903991699,53290.390625,0.100189998745918,147.332382202148,0.104126001845339,64.8084049726444,82.523977229504
"23493","PHL","TON",7888.37000053139,75.7661437988281,75912.546875,0.100189998745918,147.332382202148,0,64.8084049726444,82.523977229504
"23494","PNG","TON",4337.09960341377,5.29886722564697,3419.95556640625,0.100189998745918,147.332382202148,0,64.8084049726444,82.523977229504
"23495","POL","TON",16361.3149478409,38.453800201416,171319.21875,0.100189998745918,147.332382202148,0.00660000011696633,64.8084049726444,82.523977229504
"23496","PRT","TON",17566.1574583603,10.2258033752441,112649.8984375,0.100189998745918,147.332382202148,0.0462000008187643,64.8084049726444,82.523977229504
"23497","PRY","TON",11599.0228681896,5.34626722335815,7071.265625,0.100189998745918,147.332382202148,0,64.8084049726444,82.523977229504
"23498","PYF","TON",2695.15810246239,0.236123993992805,3447.54321289062,0.100189998745918,147.332382202148,0.00291901005173119,64.8084049726444,82.523977229504
"23499","QAT","TON",15269.2905099972,0.606338977813721,17759.888671875,0.100189998745918,147.332382202148,0,64.8084049726444,82.523977229504
"23500","ROM","TON",16702.0678685654,22.443000793457,37052.63671875,0.100189998745918,147.332382202148,0,64.8084049726444,82.523977229504
"23501","RUS","TON",14624.0673470352,146.302993774414,259708.5,0.100189998745918,147.332382202148,0,64.8084049726444,82.523977229504
"23502","SGP","TON",9145.69276113281,4.0177001953125,92716.859375,0.100189998745918,147.332382202148,0,64.8084049726444,82.523977229504
"23503","SLB","TON",2996.60513194284,0.41873300075531,299.277038574219,0.100189998745918,147.332382202148,0,64.8084049726444,82.523977229504
"23504","SVK","TON",16692.6213345352,5.38874101638794,20374.76171875,0.100189998745918,147.332382202148,0.00355300006296687,64.8084049726444,82.523977229504
"23505","SVN","TON",17071.7877595604,1.9889999628067,19311.58984375,0.100189998745918,147.332382202148,0,64.8084049726444,82.523977229504
"23506","SWE","TON",15710.1456244568,8.86900043487549,242004.09375,0.100189998745918,147.332382202148,0.0180766303203571,64.8084049726444,82.523977229504
"23507","SYC","TON",13837.474210675,0.0811309963464737,614.879760742188,0.100189998745918,147.332382202148,0,64.8084049726444,82.523977229504
"23508","THA","TON",9985.19891583786,61.4383125305176,122725.2421875,0.100189998745918,147.332382202148,9.23872416373025,64.8084049726444,82.523977229504
"23509","TJK","TON",13652.3583981171,6.17283487319946,980.013488769531,0.100189998745918,147.332382202148,0,64.8084049726444,82.523977229504
"23510","TKM","TON",14506.8490472588,4.50214004516602,2904.66259765625,0.100189998745918,147.332382202148,0,64.8084049726444,82.523977229504
"23511","TTO","TON",12870.0492838722,1.28470003604889,8154.31591796875,0.100189998745918,147.332382202148,0,64.8084049726444,82.523977229504
"23512","TUN","TON",18267.6266397888,9.56350040435791,19443.27734375,0.100189998745918,147.332382202148,0,64.8084049726444,82.523977229504
"23513","TUR","TON",16715.9150901207,67.4199981689453,199267.3125,0.100189998745918,147.332382202148,0,64.8084049726444,82.523977229504
"23514","TWN","TON",8549.52624274368,22.1299991607666,321230,0.100189998745918,147.332382202148,0.634909011251966,64.8084049726444,82.523977229504
"23515","TZA","TON",15437.2560714386,33.8487548828125,9079.2626953125,0.100189998745918,147.332382202148,0,64.8084049726444,82.523977229504
"23516","UKR","TON",16029.2787086288,49.1758460998535,31261.52734375,0.100189998745918,147.332382202148,0,64.8084049726444,82.523977229504
"23517","USA","TON",10767.8890405014,282.223999023438,9764800,0.100189998745918,147.332382202148,8.47000015010679,64.8084049726444,82.523977229504
"23518","UZB","TON",13725.6499242134,24.6499996185303,13760.375,0.100189998745918,147.332382202148,0,64.8084049726444,82.523977229504
"23519","VUT","TON",1843.39531762295,0.191457003355026,244.559661865234,0.100189998745918,147.332382202148,0.0226099504006974,64.8084049726444,82.523977229504
"23520","WSM","TON",848.089564066076,0.17747500538826,231.646789550781,0.100189998745918,147.332382202148,0.168633302988548,64.8084049726444,82.523977229504
"23521","ZAF","TON",14000.2230590385,44,132877.640625,0.100189998745918,147.332382202148,0,64.8084049726444,82.523977229504
"23522","ZWE","TON",14847.1940043188,12.5950841903687,7399.22412109375,0.100189998745918,147.332382202148,0,64.8084049726444,82.523977229504
"23523","AGO","TTO",8628.04802146549,13.8406362533569,9129.1796875,1.28470003604889,8154.31591796875,0,4885.40258135251,3268.91333661624
"23524","ALB","TTO",8523.68917631225,3.06177496910095,3686.6494140625,1.28470003604889,8154.31591796875,0,4885.40258135251,3268.91333661624
"23525","ARE","TTO",12115.0857583611,3.24699997901917,70591.421875,1.28470003604889,8154.31591796875,0.0579274310265998,4885.40258135251,3268.91333661624
"23526","ARG","TTO",4868.85701159439,36.8957138061523,284203.75,1.28470003604889,8154.31591796875,6.86840012172296,4885.40258135251,3268.91333661624
"23527","ARM","TTO",10589.2384769993,3.08200001716614,1911.56359863281,1.28470003604889,8154.31591796875,0.000253820004498241,4885.40258135251,3268.91333661624
"23528","ATG","TTO",741.519438151765,0.0764859989285469,678.5185546875,1.28470003604889,8154.31591796875,0.00897632015907988,4885.40258135251,3268.91333661624
"23529","AUS","TTO",16150.9041971233,19.1529998779297,399663.71875,1.28470003604889,8154.31591796875,22.689040402099,4885.40258135251,3268.91333661624
"23530","AUT","TTO",8159.75691854095,8.01156044006348,193838.5,1.28470003604889,8154.31591796875,7.09192012568422,4885.40258135251,3268.91333661624
"23531","BEL","TTO",7422.43855128937,10.2519998550415,231933.484375,1.28470003604889,8154.31591796875,10.4170001846119,4885.40258135251,3268.91333661624
"23532","BEN","TTO",6998.68710834217,7.19695520401001,2254.8388671875,1.28470003604889,8154.31591796875,0,4885.40258135251,3268.91333661624
"23533","BFA","TTO",6454.44770454998,11.2916145324707,2600.70068359375,1.28470003604889,8154.31591796875,0,4885.40258135251,3268.91333661624
"23534","BGD","TTO",15158.9358369045,128.915878295898,47096.83984375,1.28470003604889,8154.31591796875,0.0456507008090295,4885.40258135251,3268.91333661624
"23535","BGR","TTO",8932.28967525482,8.0600004196167,12599.3916015625,1.28470003604889,8154.31591796875,0.0627000011111801,4885.40258135251,3268.91333661624
"23536","BHR","TTO",11630.5698297852,0.672007977962494,7970.69091796875,1.28470003604889,8154.31591796875,0,4885.40258135251,3268.91333661624
"23537","BHS","TTO",2370.37990148531,0.301438003778458,5004.00048828125,1.28470003604889,8154.31591796875,0.92373051637051,4885.40258135251,3268.91333661624
"23538","BLZ","TTO",3019.42792092056,0.249799996614456,831.799987792969,1.28470003604889,8154.31591796875,2.7830000493208,4885.40258135251,3268.91333661624
"23539","BOL","TTO",3151.77721758089,8.31664752960205,8397.8583984375,1.28470003604889,8154.31591796875,0.0517000009162362,4885.40258135251,3268.91333661624
"23540","BRA","TTO",3726.33919625168,173.857666015625,644475.125,1.28470003604889,8154.31591796875,101.822271804512,4885.40258135251,3268.91333661624
"23541","BRB","TTO",356.017319254148,0.266088992357254,2544.4736328125,1.28470003604889,8154.31591796875,26.5396004703393,4885.40258135251,3268.91333661624
"23542","BRN","TTO",18280.6542199249,0.33346301317215,4316.18310546875,1.28470003604889,8154.31591796875,0,4885.40258135251,3268.91333661624
"23543","BTN","TTO",14818.1285247082,0.558565020561218,446.350280761719,1.28470003604889,8154.31591796875,0.00384997006822983,4885.40258135251,3268.91333661624
"23544","BWA","TTO",10230.9785314812,1.75400197505951,6177.18408203125,1.28470003604889,8154.31591796875,0,4885.40258135251,3268.91333661624
"23545","CAF","TTO",8812.65943906784,3.77740502357483,952.835754394531,1.28470003604889,8154.31591796875,0,4885.40258135251,3268.91333661624
"23546","CAN","TTO",4838.7039388977,30.7696990966797,714458.25,1.28470003604889,8154.31591796875,79.8360214148676,4885.40258135251,3268.91333661624
"23547","CHE","TTO",7589.25900035629,7.18422222137451,246049.734375,1.28470003604889,8154.31591796875,6.20717011000453,4885.40258135251,3268.91333661624
"23548","CHL","TTO",4973.8570468689,15.4118299484253,75213.3046875,1.28470003604889,8154.31591796875,3.39900006023766,4885.40258135251,3268.91333661624
"23549","CHN","TTO",14857.620373703,1262.64501953125,1198480.25,1.28470003604889,8154.31591796875,37.0026006557664,4885.40258135251,3268.91333661624
"23550","CIV","TTO",6263.35582546883,16.7349510192871,10425.29296875,1.28470003604889,8154.31591796875,0.0784706013906694,4885.40258135251,3268.91333661624
"23551","CMR","TTO",8029.52957224617,14.8563432693481,10075.041015625,1.28470003604889,8154.31591796875,0.113117002004679,4885.40258135251,3268.91333661624
"23552","COG","TTO",8524.97714227042,3.43779706954956,3219.89379882812,1.28470003604889,8154.31591796875,0,4885.40258135251,3268.91333661624
"23553","COL","TTO",1586.37533291016,41.6825942993164,83778.6171875,1.28470003604889,8154.31591796875,214.985103810003,4885.40258135251,3268.91333661624
"23554","COM","TTO",11882.5129937073,0.540327370166779,201.90055847168,1.28470003604889,8154.31591796875,0,4885.40258135251,3268.91333661624
"23555","CPV","TTO",4088.76892644672,0.450596988201141,531.385986328125,1.28470003604889,8154.31591796875,0,4885.40258135251,3268.91333661624
"23556","CRI","TTO",2490.64454142532,3.92879700660706,15946.4970703125,1.28470003604889,8154.31591796875,3.45452806122174,4885.40258135251,3268.91333661624
"23557","CYP","TTO",9776.08961614246,0.694000005722046,9147.166015625,1.28470003604889,8154.31591796875,0.0577274010230549,4885.40258135251,3268.91333661624
"23558","CZE","TTO",8195.48354552155,10.2733001708984,56720.8359375,1.28470003604889,8154.31591796875,2.13738803787916,4885.40258135251,3268.91333661624
"23559","DEU","TTO",7813.28636138306,82.2099990844727,1900221.125,1.28470003604889,8154.31591796875,64.2334011383553,4885.40258135251,3268.91333661624
"23560","DJI","TTO",11336.8965464111,0.714573979377747,551.230834960938,1.28470003604889,8154.31591796875,0.0119051902109858,4885.40258135251,3268.91333661624
"23561","DMA","TTO",547.971132615447,0.0713260024785995,271.170379638672,1.28470003604889,8154.31591796875,3.06288405428095,4885.40258135251,3268.91333661624
"23562","DNK","TTO",7983.08047079582,5.3373441696167,160082.640625,1.28470003604889,8154.31591796875,2.63314704666508,4885.40258135251,3268.91333661624
"23563","DOM","TTO",1313.28722492895,8.74398326873779,19772.244140625,1.28470003604889,8154.31591796875,8.33663614774329,4885.40258135251,3268.91333661624
"23564","DZA","TTO",7068.30078563232,30.463134765625,54790.0625,1.28470003604889,8154.31591796875,0,4885.40258135251,3268.91333661624
"23565","ECU","TTO",2397.22638736248,12.3055438995361,15941.642578125,1.28470003604889,8154.31591796875,9.57784016974012,4885.40258135251,3268.91333661624
"23566","EGY","TTO",9675.69525855484,67.2854995727539,99838.5390625,1.28470003604889,8154.31591796875,0.36038700638684,4885.40258135251,3268.91333661624
"23567","ESP","TTO",6609.60483253326,40.2631988525391,580673.5,1.28470003604889,8154.31591796875,27.6336504897283,4885.40258135251,3268.91333661624
"23568","EST","TTO",8847.98451149197,1.3695125579834,5623.40234375,1.28470003604889,8154.31591796875,0.000444620007879632,4885.40258135251,3268.91333661624
"23569","ETH","TTO",10937.1002157604,64.2979965209961,7903.38720703125,1.28470003604889,8154.31591796875,0.00979619017360975,4885.40258135251,3268.91333661624
"23570","FIN","TTO",8796.61504760895,5.17619752883911,120562.921875,1.28470003604889,8154.31591796875,2.78993004944362,4885.40258135251,3268.91333661624
"23571","FJI","TTO",13567.3784647124,0.810736000537872,1652.77648925781,1.28470003604889,8154.31591796875,0.00476206008439404,4885.40258135251,3268.91333661624
"23572","FRA","TTO",7232.79765066605,58.8955154418945,1327962.875,1.28470003604889,8154.31591796875,30.23614053585,4885.40258135251,3268.91333661624
"23573","GAB","TTO",7985.93273870773,1.27209401130676,5067.8388671875,1.28470003604889,8154.31591796875,86.6399615354482,4885.40258135251,3268.91333661624
"23574","GBR","TTO",7098.71941885834,59.7429809570312,1442844.625,1.28470003604889,8154.31591796875,126.459302241133,4885.40258135251,3268.91333661624
"23575","GEO","TTO",10466.8252944015,4.7200608253479,3057.45361328125,1.28470003604889,8154.31591796875,0,4885.40258135251,3268.91333661624
"23576","GHA","TTO",6694.33533330879,19.8669834136963,4972.1220703125,1.28470003604889,8154.31591796875,0.00380727006747309,4885.40258135251,3268.91333661624
"23577","GIN","TTO",5330.09441542473,8.20262813568115,3112.36254882812,1.28470003604889,8154.31591796875,0,4885.40258135251,3268.91333661624
"23578","GMB","TTO",4911.51853589001,1.31588399410248,420.894592285156,1.28470003604889,8154.31591796875,0,4885.40258135251,3268.91333661624
"23579","GNB","TTO",5011.71774872484,1.36565005779266,215.455490112305,1.28470003604889,8154.31591796875,0,4885.40258135251,3268.91333661624
"23580","GNQ","TTO",7866.56763485537,0.448843985795975,1254.22302246094,1.28470003604889,8154.31591796875,0,4885.40258135251,3268.91333661624
"23581","GRC","TTO",8856.89970652924,10.9174995422363,114600.9765625,1.28470003604889,8154.31591796875,0.306790005436985,4885.40258135251,3268.91333661624
"23582","GRD","TTO",190.825207394218,0.101400002837181,410.407409667969,1.28470003604889,8154.31591796875,1.62967202888133,4885.40258135251,3268.91333661624
"23583","GTM","TTO",3211.31867014046,11.1663761138916,19290.56640625,1.28470003604889,8154.31591796875,9.29358016470242,4885.40258135251,3268.91333661624
"23584","GUY","TTO",571.98495156782,0.743682980537415,712.667907714844,1.28470003604889,8154.31591796875,9.37745616618888,4885.40258135251,3268.91333661624
"23585","HKG","TTO",16350.8521650238,6.66499996185303,168753.9375,1.28470003604889,8154.31591796875,13.952070247261,4885.40258135251,3268.91333661624
"23586","HND","TTO",2880.38552803955,6.42433977127075,5956.09619140625,1.28470003604889,8154.31591796875,11.4302102025681,4885.40258135251,3268.91333661624
"23587","HRV","TTO",8228.42581412315,4.50250005722046,18427.228515625,1.28470003604889,8154.31591796875,0,4885.40258135251,3268.91333661624
"23588","HTI","TTO",1498.82409715672,7.93879079818726,3848.61962890625,1.28470003604889,8154.31591796875,0.0699592312398294,4885.40258135251,3268.91333661624
"23589","HUN","TTO",8460.10420126533,10.2109708786011,47958.18359375,1.28470003604889,8154.31591796875,0.211298003744659,4885.40258135251,3268.91333661624
"23590","IDN","TTO",18680.8548339142,206.264999389648,165020.53125,1.28470003604889,8154.31591796875,7.46356613227059,4885.40258135251,3268.91333661624
"23591","IND","TTO",14219.3072911797,1015.92297363281,460195.40625,1.28470003604889,8154.31591796875,10.8734001927003,4885.40258135251,3268.91333661624
"23592","IRL","TTO",6766.36158239517,3.80539989471436,96166.390625,1.28470003604889,8154.31591796875,20.0172503547491,4885.40258135251,3268.91333661624
"23593","IRN","TTO",11382.57091931,63.6640014648438,101286.515625,1.28470003604889,8154.31591796875,0.0481541008533952,4885.40258135251,3268.91333661624
"23594","IRQ","TTO",10839.4845195669,22.6760005950928,25857.10546875,1.28470003604889,8154.31591796875,0,4885.40258135251,3268.91333661624
"23595","ISL","TTO",6746.20517417698,0.28099998831749,8627.9970703125,1.28470003604889,8154.31591796875,0.0341908006059352,4885.40258135251,3268.91333661624
"23596","ISR","TTO",9988.22958900528,6.28900003433228,115487.2109375,1.28470003604889,8154.31591796875,3.19000005653373,4885.40258135251,3268.91333661624
"23597","ITA","TTO",7877.79102500687,56.948600769043,1097344.125,1.28470003604889,8154.31591796875,83.037681471608,4885.40258135251,3268.91333661624
"23598","JAM","TTO",1881.89989924617,2.5893886089325,8027.2646484375,1.28470003604889,8154.31591796875,23.8957404234844,4885.40258135251,3268.91333661624
"23599","JOR","TTO",10082.6259822842,4.7975001335144,8460.423828125,1.28470003604889,8154.31591796875,0.0579895010276998,4885.40258135251,3268.91333661624
"23600","JPN","TTO",14526.7287741631,126.870002746582,4649615,1.28470003604889,8154.31591796875,89.2426715815739,4885.40258135251,3268.91333661624
"23601","KAZ","TTO",12027.0041228806,14.8835887908936,18291.990234375,1.28470003604889,8154.31591796875,0.642816011392095,4885.40258135251,3268.91333661624
"23602","KEN","TTO",10974.147143539,30.6893310546875,12705.2734375,1.28470003604889,8154.31591796875,0.00329967005847732,4885.40258135251,3268.91333661624
"23603","KHM","TTO",17104.2572797117,12.7443809509277,3668.39819335938,1.28470003604889,8154.31591796875,0.0232560004121468,4885.40258135251,3268.91333661624
"23604","KIR","TTO",13739.615063533,0.0907000005245209,49.0195960998535,1.28470003604889,8154.31591796875,0,4885.40258135251,3268.91333661624
"23605","KNA","TTO",1195.92024719987,0.0442860014736652,329.203704833984,1.28470003604889,8154.31591796875,0.942016916694585,4885.40258135251,3268.91333661624
"23606","KOR","TTO",14700.8355686462,47.0081100463867,511657.53125,1.28470003604889,8154.31591796875,26.7865404747157,4885.40258135251,3268.91333661624
"23607","KWT","TTO",11278.7349106453,2.19000005722046,37718.01171875,1.28470003604889,8154.31591796875,0.00396838207032835,4885.40258135251,3268.91333661624
"23608","LAO","TTO",16471.9104290459,5.22396993637085,1732.94714355469,1.28470003604889,8154.31591796875,0.000535414009488698,4885.40258135251,3268.91333661624
"23609","LBN","TTO",10004.4407032173,3.77228307723999,16821.890625,1.28470003604889,8154.31591796875,4.85700008607658e-05,4885.40258135251,3268.91333661624
"23610","LBR","TTO",5638.36260971394,3.06544089317322,560.899963378906,1.28470003604889,8154.31591796875,0.0218213603867219,4885.40258135251,3268.91333661624
"23611","LBY","TTO",8213.19055412865,5.30625009536743,34495.01171875,1.28470003604889,8154.31591796875,0,4885.40258135251,3268.91333661624
"23612","LCA","TTO",395.337692141232,0.15599599480629,685.374084472656,1.28470003604889,8154.31591796875,0.789107013984689,4885.40258135251,3268.91333661624
"23613","LKA","TTO",15328.7510767288,19.3589992523193,16331.8740234375,1.28470003604889,8154.31591796875,1.07540001905842,4885.40258135251,3268.91333661624
"23614","LSO","TTO",10497.7135114273,1.78750395774841,853.025939941406,1.28470003604889,8154.31591796875,0,4885.40258135251,3268.91333661624
"23615","LTU","TTO",8765.50428597298,3.49952745437622,11418.42578125,1.28470003604889,8154.31591796875,0,4885.40258135251,3268.91333661624
"23616","LVA","TTO",8780.82663985138,2.37199997901917,7833.068359375,1.28470003604889,8154.31591796875,0.0921779016335925,4885.40258135251,3268.91333661624
"23617","MAC","TTO",16332.5322265625,0.443536996841431,5876.24658203125,1.28470003604889,8154.31591796875,0.00366377006492996,4885.40258135251,3268.91333661624
"23618","MAR","TTO",6112.84205630722,28.4657192230225,33334.06640625,1.28470003604889,8154.31591796875,1.55717002759643,4885.40258135251,3268.91333661624
"23619","MDG","TTO",12369.6357471436,16.1950645446777,3877.5751953125,1.28470003604889,8154.31591796875,0.0275399004880668,4885.40258135251,3268.91333661624
"23620","MDV","TTO",14774.8935479324,0.290208995342255,624.333068847656,1.28470003604889,8154.31591796875,0,4885.40258135251,3268.91333661624
"23621","MEX","TTO",4462.2678368412,97.9660034179688,581426.4375,1.28470003604889,8154.31591796875,31.7187005621242,4885.40258135251,3268.91333661624
"23622","MKD","TTO",8660.06692116432,2.00951409339905,3586.88403320312,1.28470003604889,8154.31591796875,0,4885.40258135251,3268.91333661624
"23623","MLI","TTO",5909.34808980789,11.6469173431396,2422.4697265625,1.28470003604889,8154.31591796875,0.00148116102624939,4885.40258135251,3268.91333661624
"23624","MLT","TTO",8069.28030254669,0.389999985694885,3873.34545898438,1.28470003604889,8154.31591796875,0.672056011910291,4885.40258135251,3268.91333661624
"23625","MOZ","TTO",11097.2506005711,17.9105205535889,3777.705078125,1.28470003604889,8154.31591796875,0,4885.40258135251,3268.91333661624
"23626","MRT","TTO",5083.78238339539,2.64451289176941,1081.16821289062,1.28470003604889,8154.31591796875,0,4885.40258135251,3268.91333661624
"23627","MUS","TTO",13423.868984198,1.18687295913696,4469.3251953125,1.28470003604889,8154.31591796875,0,4885.40258135251,3268.91333661624
"23628","MWI","TTO",10925.5149673115,11.5124540328979,1743.50659179688,1.28470003604889,8154.31591796875,0.0118369002097756,4885.40258135251,3268.91333661624
"23629","MYS","TTO",17729.4747160217,22.997184753418,90319.7421875,1.28470003604889,8154.31591796875,3.09788005490116,4885.40258135251,3268.91333661624
"23630","NAM","TTO",9291.74827129936,1.89443600177765,3413.54467773438,1.28470003604889,8154.31591796875,0.00714309012659106,4885.40258135251,3268.91333661624
"23631","NCL","TTO",14803.7082711937,0.213220342993736,2682.34692382812,1.28470003604889,8154.31591796875,0,4885.40258135251,3268.91333661624
"23632","NER","TTO",7216.5651543438,11.7823839187622,1798.365234375,1.28470003604889,8154.31591796875,0,4885.40258135251,3268.91333661624
"23633","NGA","TTO",7364.28220119591,124.772605895996,45983.6015625,1.28470003604889,8154.31591796875,0.00196070003474786,4885.40258135251,3268.91333661624
"23634","NIC","TTO",2711.54619614897,4.92028570175171,3936.32788085938,1.28470003604889,8154.31591796875,1.13231002006699,4885.40258135251,3268.91333661624
"23635","NLD","TTO",7506.12321947403,15.9254312515259,386510.5,1.28470003604889,8154.31591796875,29.4858305225529,4885.40258135251,3268.91333661624
"23636","NOR","TTO",7971.1197799942,4.49100017547607,166906.203125,1.28470003604889,8154.31591796875,6.37812011303413,4885.40258135251,3268.91333661624
"23637","NPL","TTO",14445.703468335,24.4306163787842,5488.689453125,1.28470003604889,8154.31591796875,0.000547950009710864,4885.40258135251,3268.91333661624
"23638","NZL","TTO",13658.7257241066,3.85780000686646,52674.34375,1.28470003604889,8154.31591796875,7.02136612443385,4885.40258135251,3268.91333661624
"23639","OMN","TTO",12401.7268383224,2.44199991226196,19867.880859375,1.28470003604889,8154.31591796875,0,4885.40258135251,3268.91333661624
"23640","PAK","TTO",13250.7841232086,138.080001831055,73320.828125,1.28470003604889,8154.31591796875,3.87987006875972,4885.40258135251,3268.91333661624
"23641","PAN","TTO",2061.86430072217,2.94994807243347,11620.5,1.28470003604889,8154.31591796875,1.19211002112678,4885.40258135251,3268.91333661624
"23642","PER","TTO",2964.69703645096,25.9521903991699,53290.390625,1.28470003604889,8154.31591796875,16.9992903012643,4885.40258135251,3268.91333661624
"23643","PHL","TTO",17350.9998484802,75.7661437988281,75912.546875,1.28470003604889,8154.31591796875,0.258011004572515,4885.40258135251,3268.91333661624
"23644","PNG","TTO",16876.0624545471,5.29886722564697,3419.95556640625,1.28470003604889,8154.31591796875,0,4885.40258135251,3268.91333661624
"23645","POL","TTO",8471.33419236832,38.453800201416,171319.21875,1.28470003604889,8154.31591796875,1.83004003243228,4885.40258135251,3268.91333661624
"23646","PRT","TTO",6051.06610109711,10.2258033752441,112649.8984375,1.28470003604889,8154.31591796875,2.06116003652823,4885.40258135251,3268.91333661624
"23647","PRY","TTO",4010.89207035351,5.34626722335815,7071.265625,1.28470003604889,8154.31591796875,0.0885434015691813,4885.40258135251,3268.91333661624
"23648","PYF","TTO",10178.6233019775,0.236123993992805,3447.54321289062,1.28470003604889,8154.31591796875,0,4885.40258135251,3268.91333661624
